,file,v,R,maxFR,timingFR,spikes,stimulus,repet,delta,m,S,pval,R2,adjR,mu,NPTS,TPTS,residuals,keeppoints,var,year
11,2023_03_09_0001,20,15,8.020084850202348,-0.0638246371770198,[-0.06506318  0.09753682],LOOM,0,0.11623246492985972,-1.7571544388597276e-09,5.964591180597223e-10,0.7859139663240909,0.04583282981508252,-0.4312507552773761,1.7808348846811447e-09,4,4,"0.06701567293867072,1.1024257877364159,0.12077974563282838,1.2053708495399882",4,5.964591180597223e-10,2023
12,2023_03_13_0006,40,15,37.09712640828567,0.16037726236470007,[0.00293894 0.13863894 0.14613894 0.15533894 0.17573894 0.19153894],LOOM,0,0.03647294589178357,5.699811707213433e-10,1.7316034948942924e-10,0.6419723402153922,0.2843111737892223,-0.43137765242155535,6.986722401981056e-10,3,4,"0.9999999999999999,1.0000000000000004,0.9999999999999893",3,1.7316034948942924e-10,2023
13,2023_03_13_0006,10,15,65.75004622460385,-0.2516229487428401,"[-0.37796122 -0.36456122 -0.35136122 -0.32866122 -0.31986122 -0.29536122
 -0.28606122 -0.27556122 -0.25546122 -0.24456122 -0.22056122 -0.21096122
 -0.20046122 -0.17946122 -0.16906122 -0.14836122 -0.12716122 -0.11786122
 -0.02366122  0.07973878  0.09943878  0.12003878  0.15593878  0.18903878]",LOOM,0,0.03647294589178357,5.699811707213433e-10,1.7316034948942924e-10,0.6419723402153922,0.2843111737892223,-0.43137765242155535,6.986722401981056e-10,3,4,"0.9999999999999999,1.0000000000000004,0.9999999999999893",3,1.7316034948942924e-10,2023
14,2023_03_13_0006,20,15,76.77809554685967,-0.16052258856620694,"[-0.23426082 -0.21276082 -0.20256082 -0.19106082 -0.18096082 -0.17096082
 -0.16076082 -0.15016082 -0.13936082 -0.12776082 -0.11726082 -0.10686082
 -0.08566082  0.10263918  0.12153918  0.13263918  0.14203918  0.16483918
  0.17673918  0.18573918]",LOOM,0,0.03647294589178357,5.699811707213433e-10,1.7316034948942924e-10,0.6419723402153922,0.2843111737892223,-0.43137765242155535,6.986722401981056e-10,3,4,"0.9999999999999999,1.0000000000000004,0.9999999999999893",3,1.7316034948942924e-10,2023
15,2023_03_13_0006,5,15,88.09896966444222,-0.5405233196763204,"[-0.81286166 -0.78826166 -0.77976166 -0.76676166 -0.71286166 -0.68016166
 -0.66946166 -0.65876166 -0.64816166 -0.63886166 -0.62876166 -0.60576166
 -0.59476166 -0.58456166 -0.57436166 -0.56406166 -0.55336166 -0.54006166
 -0.53016166 -0.52036166 -0.51016166 -0.49956166 -0.48946166 -0.47816166
 -0.45616166 -0.44566166 -0.43606166 -0.42466166 -0.41376166 -0.39046166
 -0.37966166 -0.37056166 -0.35806166 -0.33846166 -0.31556166 -0.29916166
 -0.27386166 -0.25626166 -0.23586166 -0.21536166 -0.19226166 -0.16786166
 -0.10006166 -0.07386166 -0.05216166 -0.03356166 -0.00836166  0.00993834
  0.04493834  0.10973834  0.13013834  0.18513834]",LOOM,0,0.03647294589178357,5.699811707213433e-10,1.7316034948942924e-10,0.6419723402153922,0.2843111737892223,-0.43137765242155535,6.986722401981056e-10,3,4,"0.9999999999999999,1.0000000000000004,0.9999999999999893",3,1.7316034948942924e-10,2023
16,2023_03_13_0010,5,15,25.91462154073535,-0.16382301227243945,[-0.21466172 -0.20596172 -0.16476172 -0.10466172 -0.09876172 -0.02816172],LOOM,0,0.01282565130260521,2.17578005753537e-09,4.607682440603855e-10,0.7982400051782566,0.04070709551046969,-0.4389393567342954,4.48113271295951e-09,4,4,"1.2027942722737435,0.808900320082106,0.8350353672985673,1.365925264286749",4,4.607682440603855e-10,2023
17,2023_03_13_0010,20,15,57.67704790938022,-0.07192570059165226,"[-0.24246397 -0.22046397 -0.21166397 -0.15736397 -0.14896397 -0.10436397
 -0.09386397 -0.07516397 -0.06726397 -0.06446397 -0.03686397 -0.03076397
 -0.00966397]",LOOM,0,0.01282565130260521,2.17578005753537e-09,4.607682440603855e-10,0.7982400051782566,0.04070709551046969,-0.4389393567342954,4.48113271295951e-09,4,4,"1.2027942722737435,0.808900320082106,0.8350353672985673,1.365925264286749",4,4.607682440603855e-10,2023
18,2023_03_13_0010,10,15,48.709363871446094,-0.10405700701287024,"[-0.42909542 -0.32349542 -0.17009542 -0.15959542 -0.12929542 -0.10329542
 -0.09449542 -0.08259542 -0.07929542 -0.04419542]",LOOM,0,0.01282565130260521,2.17578005753537e-09,4.607682440603855e-10,0.7982400051782566,0.04070709551046969,-0.4389393567342954,4.48113271295951e-09,4,4,"1.2027942722737435,0.808900320082106,0.8350353672985673,1.365925264286749",4,4.607682440603855e-10,2023
19,2023_03_13_0010,40,15,80.8705701803089,-0.050525120469628204,"[-0.13306362 -0.13006362 -0.12156362 -0.08496362 -0.07026362 -0.05716362
 -0.05436362 -0.04906362 -0.04626362 -0.04356362 -0.01446362 -0.01096362
 -0.00636362  0.02043638]",LOOM,0,0.01282565130260521,2.17578005753537e-09,4.607682440603855e-10,0.7982400051782566,0.04070709551046969,-0.4389393567342954,4.48113271295951e-09,4,4,"1.2027942722737435,0.808900320082106,0.8350353672985673,1.365925264286749",4,4.607682440603855e-10,2023
20,2023_03_13_0014,5,15,77.17651821278764,-0.1334228136971597,"[-0.47146183 -0.46686183 -0.45536183 -0.35526183 -0.30946183 -0.29406183
 -0.24806183 -0.22596183 -0.21036183 -0.18096183 -0.15896183 -0.15556183
 -0.15266183 -0.13796183 -0.12906183 -0.11996183 -0.10086183 -0.09526183
 -0.09116183 -0.05866183 -0.04556183  0.03303817  0.13463817]",LOOM,0,0.0,-7.200701613878824e-09,1.0809354031476352e-09,0.7793212034512236,0.04869913124621672,-0.42695130313067486,3.566200655313158e-09,4,4,"1.4123284904429585,1.029486264933388,0.5179134443827772,0.31614848185844985",4,1.0809354031476352e-09,2023
21,2023_03_13_0014,10,15,92.10114855248963,-0.16272279015274826,"[-0.42916099 -0.38676099 -0.36846099 -0.30396099 -0.28756099 -0.26876099
 -0.25866099 -0.24316099 -0.22736099 -0.21706099 -0.20146099 -0.19126099
 -0.18196099 -0.17586099 -0.16666099 -0.16016099 -0.15096099 -0.14006099
 -0.11686099 -0.10456099 -0.09556099 -0.09206099 -0.08366099 -0.08026099
 -0.05896099]",LOOM,0,0.0,-7.200701613878824e-09,1.0809354031476352e-09,0.7793212034512236,0.04869913124621672,-0.42695130313067486,3.566200655313158e-09,4,4,"1.4123284904429585,1.029486264933388,0.5179134443827772,0.31614848185844985",4,1.0809354031476352e-09,2023
22,2023_03_13_0014,20,15,134.12241377286804,-0.1138252663839997,"[-0.24866358 -0.24486358 -0.24146358 -0.23256358 -0.22356358 -0.18116358
 -0.17236358 -0.16586358 -0.15996358 -0.15636358 -0.14716358 -0.14146358
 -0.13216358 -0.12606358 -0.11706358 -0.11366358 -0.10816358 -0.09916358
 -0.09536358 -0.09046358 -0.08316358 -0.07746358 -0.07426358 -0.06836358
 -0.06546358 -0.04066358 -0.03486358 -0.01356358]",LOOM,0,0.0,-7.200701613878824e-09,1.0809354031476352e-09,0.7793212034512236,0.04869913124621672,-0.42695130313067486,3.566200655313158e-09,4,4,"1.4123284904429585,1.029486264933388,0.5179134443827772,0.31614848185844985",4,1.0809354031476352e-09,2023
23,2023_03_13_0014,40,15,199.7931615120757,-0.07155715307890753,"[-0.12109598 -0.11839598 -0.11519598 -0.11189598 -0.10879598 -0.10569598
 -0.10279598 -0.09959598 -0.09369598 -0.09029598 -0.08399598 -0.08099598
 -0.07759598 -0.07489598 -0.07189598 -0.06859598 -0.06539598 -0.06239598
 -0.05959598 -0.05619598 -0.05329598 -0.05039598 -0.04729598 -0.04439598
 -0.04149598 -0.03849598 -0.03529598 -0.03169598 -0.00319598  0.00180402
  0.15920402]",LOOM,0,0.0,-7.200701613878824e-09,1.0809354031476352e-09,0.7793212034512236,0.04869913124621672,-0.42695130313067486,3.566200655313158e-09,4,4,"1.4123284904429585,1.029486264933388,0.5179134443827772,0.31614848185844985",4,1.0809354031476352e-09,2023
24,2023_03_13_0022,10,15,15.866462255546192,-0.20805304669063984,[-0.2131917 -0.2024917],LOOM,0,0.05571142284569138,3.2210550625653586e-08,3.898060159611582e-09,0.3458128356908037,0.4279608459469071,0.14194126892036063,3.3760685497818665e-09,4,4,"0.8538409429845816,1.4142127193077054,0.42979306482988733,1.158501796527117",4,3.898060159611582e-09,2023
25,2023_03_13_0022,5,15,0.0,0.0,[],LOOM,0,0.05571142284569138,3.2210550625653586e-08,3.898060159611582e-09,0.3458128356908037,0.4279608459469071,0.14194126892036063,3.3760685497818665e-09,4,4,"0.8538409429845816,1.4142127193077054,0.42979306482988733,1.158501796527117",4,3.898060159611582e-09,2023
26,2023_03_13_0022,20,15,35.462213637230725,-0.11272431410012096,[-0.15006285 -0.14286285 -0.13286285 -0.09906285 -0.05606285 -0.04886285],LOOM,0,0.05571142284569138,3.2210550625653586e-08,3.898060159611582e-09,0.3458128356908037,0.4279608459469071,0.14194126892036063,3.3760685497818665e-09,4,4,"0.8538409429845816,1.4142127193077054,0.42979306482988733,1.158501796527117",4,3.898060159611582e-09,2023
27,2023_03_13_0022,40,15,54.49627730969105,-0.039822533246031355,"[-0.06936091 -0.06556091 -0.06056091 -0.05066091 -0.03976091 -0.01716091
 -0.00876091  0.01963909]",LOOM,0,0.05571142284569138,3.2210550625653586e-08,3.898060159611582e-09,0.3458128356908037,0.4279608459469071,0.14194126892036063,3.3760685497818665e-09,4,4,"0.8538409429845816,1.4142127193077054,0.42979306482988733,1.158501796527117",4,3.898060159611582e-09,2023
28,2023_03_14_0013,10,15,8.734781356706291,0.08171571335321404,[-0.01872221  0.09567779],LOOM,0,0.15070140280561123,6.172451606527195e-08,3.5577567870849108e-09,0.14438170439457662,0.9494402167028623,0.8988804334057245,4.622840792362194e-09,3,4,"1.0000000000000062,1.0000000000000047,0.9999999999999966",3,3.5577567870849108e-09,2023
29,2023_03_14_0013,20,15,7.978662398131934,-0.04925905926124785,[-0.0495979],LOOM,0,0.15070140280561123,6.172451606527195e-08,3.5577567870849108e-09,0.14438170439457662,0.9494402167028623,0.8988804334057245,4.622840792362194e-09,3,4,"1.0000000000000062,1.0000000000000047,0.9999999999999966",3,3.5577567870849108e-09,2023
30,2023_03_14_0013,5,15,7.9787367265151605,-0.02022183030905389,[-0.01996062],LOOM,0,0.15070140280561123,6.172451606527195e-08,3.5577567870849108e-09,0.14438170439457662,0.9494402167028623,0.8988804334057245,4.622840792362194e-09,3,4,"1.0000000000000062,1.0000000000000047,0.9999999999999966",3,3.5577567870849108e-09,2023
31,2023_03_14_0013,40,15,7.978539017463248,-0.12892555525531746,[-0.12936388],LOOM,0,0.15070140280561123,6.172451606527195e-08,3.5577567870849108e-09,0.14438170439457662,0.9494402167028623,0.8988804334057245,4.622840792362194e-09,3,4,"1.0000000000000062,1.0000000000000047,0.9999999999999966",3,3.5577567870849108e-09,2023
32,2023_03_17_0014,10,15,120.99567779461805,-0.13242354509165233,"[-0.45676193 -0.44236193 -0.42736193 -0.41676193 -0.40636193 -0.39586193
 -0.38406193 -0.37436193 -0.36346193 -0.35306193 -0.34226193 -0.33156193
 -0.32086193 -0.31046193 -0.30006193 -0.28946193 -0.27846193 -0.26756193
 -0.25686193 -0.24636193 -0.23616193 -0.22536193 -0.21486193 -0.20436193
 -0.19376193 -0.18376193 -0.17266193 -0.15876193 -0.15146193 -0.14086193
 -0.13696193 -0.13036193 -0.12086193 -0.11676193 -0.10966193 -0.10586193
 -0.10146193 -0.09756193 -0.09296193 -0.08856193 -0.06646193 -0.06296193
  0.07463807  0.14813807  0.16953807]",LOOM,0,0.0,-3.519921565325057e-08,1.5566612480386163e-09,0.563397752454496,0.19062152256178555,-0.21406771615732167,4.2731200912411796e-09,4,4,"1.3136582319117533,1.1612974268814231,1.0979400589457518,0.4452062868666213",4,1.5566612480386163e-09,2023
33,2023_03_17_0014,5,15,104.62919503127243,-0.1103229622422397,"[-0.82126135 -0.81226135 -0.76666135 -0.73336135 -0.71186135 -0.70076135
 -0.67936135 -0.65896135 -0.64716135 -0.62746135 -0.61556135 -0.60526135
 -0.59496135 -0.55276135 -0.53086135 -0.50916135 -0.49846135 -0.47696135
 -0.44716135 -0.42326135 -0.39146135 -0.32996135 -0.29596135 -0.28566135
 -0.27516135 -0.26456135 -0.25386135 -0.24176135 -0.23306135 -0.22026135
 -0.19536135 -0.17856135 -0.15266135 -0.14016135 -0.13216135 -0.12776135
 -0.11906135 -0.11506135 -0.11116135 -0.10736135 -0.10216135 -0.09706135
 -0.07766135 -0.07306135 -0.04776135 -0.03926135 -0.03546135 -0.02736135
  0.11673865]",LOOM,0,0.0,-3.519921565325057e-08,1.5566612480386163e-09,0.563397752454496,0.19062152256178555,-0.21406771615732167,4.2731200912411796e-09,4,4,"1.3136582319117533,1.1612974268814231,1.0979400589457518,0.4452062868666213",4,1.5566612480386163e-09,2023
34,2023_03_17_0014,40,15,148.7155412834836,-0.08303242911481101,"[-0.13437112 -0.12897112 -0.12557112 -0.12177112 -0.11817112 -0.11357112
 -0.10927112 -0.10517112 -0.09867112 -0.09397112 -0.08957112 -0.08287112
 -0.07847112 -0.07337112 -0.06847112 -0.06297112 -0.05817112 -0.05227112
 -0.04697112 -0.04187112 -0.03637112 -0.02567112  0.00302888  0.00652888]",LOOM,0,0.0,-3.519921565325057e-08,1.5566612480386163e-09,0.563397752454496,0.19062152256178555,-0.21406771615732167,4.2731200912411796e-09,4,4,"1.3136582319117533,1.1612974268814231,1.0979400589457518,0.4452062868666213",4,1.5566612480386163e-09,2023
35,2023_03_17_0014,20,15,141.1521650388707,-0.08972387332155496,"[-0.22406242 -0.21996242 -0.20886242 -0.20316242 -0.19376242 -0.18316242
 -0.17296242 -0.16236242 -0.15176242 -0.14116242 -0.13046242 -0.12006242
 -0.11636242 -0.10966242 -0.10556242 -0.09906242 -0.08866242 -0.08526242
 -0.07866242 -0.07486242 -0.06806242 -0.06426242 -0.05846242 -0.05456242
 -0.04836242 -0.04416242 -0.03956242 -0.03486242 -0.02546242]",LOOM,0,0.0,-3.519921565325057e-08,1.5566612480386163e-09,0.563397752454496,0.19062152256178555,-0.21406771615732167,4.2731200912411796e-09,4,4,"1.3136582319117533,1.1612974268814231,1.0979400589457518,0.4452062868666213",4,1.5566612480386163e-09,2023
36,2023_03_17_0025,10,15,95.57306646792709,-0.33782358488698827,"[-4.37061939e-01 -4.25261939e-01 -4.14761939e-01 -4.05561939e-01
 -4.02561939e-01 -3.93061939e-01 -3.83361939e-01 -3.72561939e-01
 -3.60761939e-01 -3.51761939e-01 -3.39861939e-01 -3.29161939e-01
 -3.20061939e-01 -3.08061939e-01 -2.97761939e-01 -2.88061939e-01
 -2.75161939e-01 -2.66361939e-01 -2.55861939e-01 -2.44061939e-01
 -2.34461939e-01 -2.23761939e-01 -2.12261939e-01 -2.02161939e-01
 -1.91161939e-01 -1.81061939e-01 -1.70461939e-01 -1.59461939e-01
 -1.49161939e-01 -1.38461939e-01 -1.27461939e-01 -1.17361939e-01
 -1.06861939e-01 -9.52619394e-02 -8.49619394e-02 -7.48619394e-02
 -6.33619394e-02 -5.27619394e-02 -4.24619394e-02 -3.18619394e-02
 -2.15619394e-02 -9.76193939e-03 -1.61939394e-04  1.02380606e-02
  2.19380606e-02  3.17380606e-02  4.24380606e-02  5.37380606e-02
  6.39380606e-02  7.44380606e-02  8.55380606e-02  9.57380606e-02
  1.07038061e-01  1.16938061e-01  1.27438061e-01  1.39338061e-01
  1.49038061e-01  1.59638061e-01  1.80738061e-01  1.91838061e-01]",LOOM,0,0.06212424849699399,7.280099796110827e-09,2.5958043386554832e-09,0.2791202570989792,0.5196676037250416,0.2795014055875624,2.3233845133559647e-09,4,4,"0.6374059602823146,1.3890031905558178,1.0375631959562757,0.6790619639510795",4,2.5958043386554832e-09,2023
37,2023_03_17_0025,20,15,93.85659008490518,-0.008621912854279046,"[-0.19956065 -0.18956065 -0.17906065 -0.16966065 -0.15846065 -0.14746065
 -0.13796065 -0.12576065 -0.11596065 -0.10496065 -0.09416065 -0.08446065
 -0.07236065 -0.06206065 -0.05226065 -0.04036065 -0.03066065 -0.02006065
 -0.00826065  0.00143935  0.01183935  0.02353935  0.03333935  0.04343935
  0.05493935  0.06543935  0.07583935  0.08813935  0.09703935  0.10783935
  0.12023935  0.12863935  0.14033935  0.15183935  0.16063935  0.18363935
  0.19253935]",LOOM,0,0.06212424849699399,7.280099796110827e-09,2.5958043386554832e-09,0.2791202570989792,0.5196676037250416,0.2795014055875624,2.3233845133559647e-09,4,4,"0.6374059602823146,1.3890031905558178,1.0375631959562757,0.6790619639510795",4,2.5958043386554832e-09,2023
38,2023_03_17_0025,40,15,84.96083931543977,-0.02152519965916555,"[-0.10376355 -0.09016355 -0.08076355 -0.07266355 -0.06076355 -0.04956355
 -0.04106355 -0.02916355 -0.01846355 -0.00866355  0.00293645  0.01273645
  0.02283645  0.04463645  0.05533645  0.07593645  0.08753645  0.09963645
  0.10783645  0.12033645  0.13073645  0.13943645  0.16223645  0.17153645
  0.19353645]",LOOM,0,0.06212424849699399,7.280099796110827e-09,2.5958043386554832e-09,0.2791202570989792,0.5196676037250416,0.2795014055875624,2.3233845133559647e-09,4,4,"0.6374059602823146,1.3890031905558178,1.0375631959562757,0.6790619639510795",4,2.5958043386554832e-09,2023
39,2023_03_17_0025,5,15,93.80622780746991,-0.6322266077449022,"[-0.7998656 -0.7771656 -0.7697656 -0.7576656 -0.7465656 -0.7359656
 -0.7254656 -0.7149656 -0.7040656 -0.6937656 -0.6834656 -0.6713656
 -0.6619656 -0.6512656 -0.6402656 -0.6303656 -0.6191656 -0.6083656
 -0.5981656 -0.5872656 -0.5767656 -0.5654656 -0.5546656 -0.5439656
 -0.5333656 -0.5235656 -0.5126656 -0.5019656 -0.4911656 -0.4806656
 -0.4703656 -0.4595656 -0.4482656 -0.4380656 -0.4164656 -0.4047656
 -0.3947656 -0.3731656 -0.3523656 -0.3410656 -0.3197656 -0.3097656
 -0.2986656 -0.2880656 -0.2662656 -0.2553656 -0.2345656 -0.2251656
 -0.2030656 -0.1843656 -0.1522656 -0.1399656 -0.1311656 -0.1101656
 -0.0997656 -0.0889656 -0.0678656 -0.0339656 -0.0027656  0.0165344
  0.0477344  0.0701344  0.1018344  0.1324344]",LOOM,0,0.06212424849699399,7.280099796110827e-09,2.5958043386554832e-09,0.2791202570989792,0.5196676037250416,0.2795014055875624,2.3233845133559647e-09,4,4,"0.6374059602823146,1.3890031905558178,1.0375631959562757,0.6790619639510795",4,2.5958043386554832e-09,2023
40,2023_03_20_0002,10,15,32.31664430880832,-0.020736096481619226,[-0.0606745 -0.0474745 -0.0157745 -0.0017745  0.0355255],LOOM,0,0.06372745490981964,1.5210206949640666e-07,3.3646343458198857e-09,0.17271292377281677,0.6844039064925214,0.526605859738782,5.2069094728051974e-09,4,4,"0.6380374935644392,1.3983923380922008,0.9692265039771037,0.24036548800235388",4,3.3646343458198857e-09,2023
41,2023_03_20_0002,40,15,56.12137942731804,-0.03172337376706991,"[-0.08406185 -0.06876185 -0.05726185 -0.04536185 -0.03386185 -0.02526185
 -0.00176185  0.01503815  0.04793815  0.07883815  0.11393815]",LOOM,0,0.06372745490981964,1.5210206949640666e-07,3.3646343458198857e-09,0.17271292377281677,0.6844039064925214,0.526605859738782,5.2069094728051974e-09,4,4,"0.6380374935644392,1.3983923380922008,0.9692265039771037,0.24036548800235388",4,3.3646343458198857e-09,2023
42,2023_03_20_0002,20,15,31.58875223840652,-0.050563825860655,[-0.1010022 -0.0718022 -0.0558022 -0.0336022  0.0171978  0.0552978],LOOM,0,0.06372745490981964,1.5210206949640666e-07,3.3646343458198857e-09,0.17271292377281677,0.6844039064925214,0.526605859738782,5.2069094728051974e-09,4,4,"0.6380374935644392,1.3983923380922008,0.9692265039771037,0.24036548800235388",4,3.3646343458198857e-09,2023
43,2023_03_20_0002,5,15,0.0,0.0,[],LOOM,0,0.06372745490981964,1.5210206949640666e-07,3.3646343458198857e-09,0.17271292377281677,0.6844039064925214,0.526605859738782,5.2069094728051974e-09,4,4,"0.6380374935644392,1.3983923380922008,0.9692265039771037,0.24036548800235388",4,3.3646343458198857e-09,2023
44,2023_03_20_0019,20,15,15.995602964137174,-0.058040471524629766,[-0.2199614 -0.0591614 -0.0568614],LOOM,0,0.020841683366733466,1.1962139881144565e-07,2.428553122037014e-09,0.2041161426044903,0.6334311144627558,0.4501466716941337,9.433285778294477e-09,4,4,"1.0417315839812429,0.43399055680687704,1.1243577009207422,1.1776553155772334",4,2.428553122037014e-09,2023
45,2023_03_20_0019,5,15,15.795105360210211,-0.01775462026855623,[-0.70519321 -0.02519321 -0.01089321],LOOM,0,0.020841683366733466,1.1962139881144565e-07,2.428553122037014e-09,0.2041161426044903,0.6334311144627558,0.4501466716941337,9.433285778294477e-09,4,4,"1.0417315839812429,0.43399055680687704,1.1243577009207422,1.1776553155772334",4,2.428553122037014e-09,2023
46,2023_03_20_0019,10,15,23.903207442048917,-0.035515000051767776,[-0.03825354 -0.03545354 -0.03185354],LOOM,0,0.020841683366733466,1.1962139881144565e-07,2.428553122037014e-09,0.2041161426044903,0.6334311144627558,0.4501466716941337,9.433285778294477e-09,4,4,"1.0417315839812429,0.43399055680687704,1.1243577009207422,1.1776553155772334",4,2.428553122037014e-09,2023
47,2023_03_20_0019,40,15,23.900070035038752,-0.019626958499598723,[-0.02286543 -0.02026543 -0.01616543],LOOM,0,0.020841683366733466,1.1962139881144565e-07,2.428553122037014e-09,0.2041161426044903,0.6334311144627558,0.4501466716941337,9.433285778294477e-09,4,4,"1.0417315839812429,0.43399055680687704,1.1243577009207422,1.1776553155772334",4,2.428553122037014e-09,2023
48,2023_03_20_0023,20,15,49.846639298474564,-0.09283718533236074,"[-0.23477559 -0.21027559 -0.19467559 -0.17887559 -0.15987559 -0.10857559
 -0.09977559 -0.09067559 -0.07717559 -0.06377559 -0.02377559 -0.01337559
  0.18612441]",LOOM,0,0.045691382765531065,1.1431095305105822e-09,2.3551350100477533e-10,0.482932600687912,0.2673586954313668,-0.09896195685294984,1.662090202317908e-09,4,4,"0.573672637596834,1.3145711852331514,1.3062432342893773,1.015526149195486",4,2.3551350100477533e-10,2023
49,2023_03_20_0023,5,15,61.12714566383961,-0.326629931923871,"[-0.79156874 -0.70126874 -0.56576874 -0.39106874 -0.36826874 -0.35816874
 -0.34726874 -0.33526874 -0.32196874 -0.30766874 -0.29336874 -0.27916874
 -0.25786874 -0.20056874 -0.08976874 -0.01826874 -0.00686874]",LOOM,0,0.045691382765531065,1.1431095305105822e-09,2.3551350100477533e-10,0.482932600687912,0.2673586954313668,-0.09896195685294984,1.662090202317908e-09,4,4,"0.573672637596834,1.3145711852331514,1.3062432342893773,1.015526149195486",4,2.3551350100477533e-10,2023
50,2023_03_20_0023,40,15,64.14499167386252,-0.04528773973915756,"[-0.11142614 -0.09902614 -0.08762614 -0.07252614 -0.05882614 -0.05052614
 -0.03892614 -0.01452614 -0.00572614  0.00887386  0.02917386  0.06577386
  0.09817386  0.12257386  0.15747386  0.18217386]",LOOM,0,0.045691382765531065,1.1431095305105822e-09,2.3551350100477533e-10,0.482932600687912,0.2673586954313668,-0.09896195685294984,1.662090202317908e-09,4,4,"0.573672637596834,1.3145711852331514,1.3062432342893773,1.015526149195486",4,2.3551350100477533e-10,2023
51,2023_03_20_0023,10,15,45.34013190369627,-0.16198198836664002,"[-0.39312047 -0.35662047 -0.34232047 -0.30892047 -0.26652047 -0.22942047
 -0.19062047 -0.17812047 -0.16362047 -0.14212047 -0.12912047 -0.10982047
 -0.03012047 -0.00872047  0.00327953  0.04417953  0.07947953]",LOOM,0,0.045691382765531065,1.1431095305105822e-09,2.3551350100477533e-10,0.482932600687912,0.2673586954313668,-0.09896195685294984,1.662090202317908e-09,4,4,"0.573672637596834,1.3145711852331514,1.3062432342893773,1.015526149195486",4,2.3551350100477533e-10,2023
52,2023_03_21_0001,20,15,42.76150560873717,-0.04105027626059066,[-0.0793884 -0.0570884 -0.0456884 -0.0384884 -0.0246884 -0.0006884],LOOM,0,0.018837675350701404,3.1992544008994386e-08,2.6541596441077325e-09,0.6180521367277579,0.14588417025823153,-0.28117374461265277,5.148066126037364e-09,4,4,"1.0032304035754915,0.3079528131434237,1.4031190752353515,0.868544927884666",4,2.6541596441077325e-09,2023
53,2023_03_21_0001,10,15,31.99140028351391,-0.08041216296996057,[-0.15435046 -0.11095046 -0.08965046 -0.07725046 -0.02005046 -0.01095046],LOOM,0,0.018837675350701404,3.1992544008994386e-08,2.6541596441077325e-09,0.6180521367277579,0.14588417025823153,-0.28117374461265277,5.148066126037364e-09,4,4,"1.0032304035754915,0.3079528131434237,1.4031190752353515,0.868544927884666",4,2.6541596441077325e-09,2023
54,2023_03_21_0001,40,15,43.16781279269716,-0.07652265940186964,[-0.119561 -0.108161 -0.098761 -0.076161 -0.051161 -0.038861 -0.005361],LOOM,0,0.018837675350701404,3.1992544008994386e-08,2.6541596441077325e-09,0.6180521367277579,0.14588417025823153,-0.28117374461265277,5.148066126037364e-09,4,4,"1.0032304035754915,0.3079528131434237,1.4031190752353515,0.868544927884666",4,2.6541596441077325e-09,2023
55,2023_03_21_0001,5,15,17.706188431801102,-0.1300300349412704,[-0.15186834 -0.13846834 -0.04956834 -0.00776834],LOOM,0,0.018837675350701404,3.1992544008994386e-08,2.6541596441077325e-09,0.6180521367277579,0.14588417025823153,-0.28117374461265277,5.148066126037364e-09,4,4,"1.0032304035754915,0.3079528131434237,1.4031190752353515,0.868544927884666",4,2.6541596441077325e-09,2023
56,2023_03_21_0007,5,15,7.97860868584273,-0.1820458048674396,[-0.18166049],LOOM,0,0.06653306613226453,7.263502553129569e-09,1.4327012509015851e-09,0.5339548310297662,0.21719809952049385,-0.17420285071925923,2.2600212338780507e-09,4,4,"0.5705676682882324,1.361098232859275,1.212976942246381,0.528642170624923",4,1.4327012509015851e-09,2023
57,2023_03_21_0007,40,15,81.68724338299495,-0.028824613228668916,"[-0.0794629 -0.0535629 -0.0500629 -0.0467629 -0.0412629 -0.0312629
 -0.0274629 -0.0195629 -0.0128629 -0.0011629  0.0034371  0.0557371
  0.0803371]",LOOM,0,0.06653306613226453,7.263502553129569e-09,1.4327012509015851e-09,0.5339548310297662,0.21719809952049385,-0.17420285071925923,2.2600212338780507e-09,4,4,"0.5705676682882324,1.361098232859275,1.212976942246381,0.528642170624923",4,1.4327012509015851e-09,2023
58,2023_03_21_0007,20,15,15.91496475157641,-0.023223243143620564,[-0.02716189 -0.01986189],LOOM,0,0.06653306613226453,7.263502553129569e-09,1.4327012509015851e-09,0.5339548310297662,0.21719809952049385,-0.17420285071925923,2.2600212338780507e-09,4,4,"0.5705676682882324,1.361098232859275,1.212976942246381,0.528642170624923",4,1.4327012509015851e-09,2023
59,2023_03_21_0007,10,15,19.10805956245727,-0.2310331554895927,[-0.34277216 -0.33747216 -0.24157216 -0.22097216 -0.14787216],LOOM,0,0.06653306613226453,7.263502553129569e-09,1.4327012509015851e-09,0.5339548310297662,0.21719809952049385,-0.17420285071925923,2.2600212338780507e-09,4,4,"0.5705676682882324,1.361098232859275,1.212976942246381,0.528642170624923",4,1.4327012509015851e-09,2023
60,2023_03_22_0000,5,15,27.744902090998853,-0.06353999052790704,"[-0.78117853 -0.75057853 -0.65077853 -0.50027853 -0.44837853 -0.36747853
 -0.09167853 -0.08177853 -0.05137853 -0.02277853]",LOOM,0,0.012424849699398798,1.3834533550056199e-08,8.731497257479798e-10,0.7395137747169231,0.06785307356222536,-0.39822038965666184,7.299426593257565e-09,4,4,"1.2542962605757508,0.22457623911584812,0.05284411593861467,1.0560550856115196",4,8.731497257479798e-10,2023
